year,country,co2,yr_avg_temp_f,yr_avg_temp_c,yr_avg_temp_uncertainty
1939,AUSTRALIA,8773,70.41199999999999,21.34,0.21833333333333332
1939,AUSTRIA,1730,43.2173,6.2318333333333324,0.29158333333333336
1939,BAHRAIN,869,78.27005,25.70558333333333,0.7078333333333333
1939,BARBADOS,1,79.49945000000002,26.38858333333334,0.4136666666666666
1939,BELGIUM,20120,49.658150000000006,9.810083333333333,0.2705
1939,BRAZIL,1624,76.87385,24.92991666666667,0.3375
1939,BULGARIA,951,51.92885,11.071583333333335,0.4441666666666666
1939,CANADA,25930,23.1473,-4.918166666666667,0.4184999999999999
1939,CHILE,1367,49.14410000000001,9.524499999999998,0.4508333333333334
1939,COLOMBIA,1266,76.67855000000002,24.82141666666667,0.3465
1939,DENMARK,4450,2.7921500000000012,-16.226583333333334,1.779
1939,ECUADOR,292,71.7908,22.106,0.3686666666666667
1939,EGYPT,608,73.85705,23.25391666666667,0.39566666666666667
1939,ERITREA,4,80.41340000000002,26.89633333333333,0.5895833333333332
1939,ESTONIA,10,42.24215,5.690083333333334,0.36675
1939,FINLAND,1330,35.58140000000001,1.9896666666666665,0.2856666666666666
1939,FRANCE,53116,54.9278,12.737666666666668,0.4434166666666666
1939,GERMANY,177042,47.2139,8.452166666666669,0.2155
1939,GREECE,69,59.54930000000001,15.305166666666667,0.4151666666666667
1939,HUNGARY,3942,50.48465000000001,10.26925,0.3405
1939,INDIA,14848,75.18785,23.99325,0.2040833333333333
1939,INDONESIA,7970,78.11240000000002,25.61800000000001,0.3521666666666667
1939,IRAQ,3318,71.20429999999998,21.78016666666667,0.4754166666666666
1939,IRELAND,3147,49.77485,9.87491666666667,0.3203333333333333
1939,ISRAEL,15,68.3372,20.187333333333328,0.4071666666666666
1939,ITALY,12593,54.85295000000002,12.696083333333334,0.3820000000000001
1939,LATVIA,22,43.25615,6.253416666666666,0.36525
1939,LEBANON,16,64.7018,18.167666666666666,0.36841666666666667
1939,MEXICO,6186,69.1493,20.6385,0.2695
1939,MOROCCO,87,63.23495000000001,17.352749999999997,0.43241666666666667
1939,MOZAMBIQUE,18,73.7828,23.21266666666667,0.2822500000000001
1939,NETHERLANDS,11109,49.92350000000001,9.9575,0.26575
1939,NEW ZEALAND,1218,50.39750000000001,10.220833333333333,0.3954166666666667
1939,NIGERIA,224,80.1104,26.728000000000005,0.4848333333333333
1939,NORWAY,3416,33.3014,0.7229999999999994,0.37516666666666665
1939,PERU,1597,68.63465000000001,20.352583333333328,0.3814166666666667
1939,PHILIPPINES,23,79.4681,26.37116666666667,0.32875000000000004
1939,POLAND,14165,47.0987,8.388166666666667,0.3820833333333333
1939,PORTUGAL,1297,58.19600000000001,14.553333333333335,0.35008333333333336
1939,ROMANIA,6875,48.959,9.421666666666667,0.4469166666666667
1939,SAUDI ARABIA,451,77.82620000000001,25.459,0.6155833333333334
1939,SOUTH AFRICA,10961,62.65865,17.032583333333335,0.3786666666666667
1939,SPAIN,4290,56.13740000000002,13.409666666666665,0.2629166666666667
1939,SWEDEN,7998,37.6664,3.148,0.29516666666666663
1939,SWITZERLAND,3237,44.2028,6.779333333333334,0.3371666666666667
1939,TAIWAN,1960,71.02340000000002,21.679666666666666,0.21908333333333335
1939,THAILAND,13,78.75605000000002,25.97558333333333,0.3074166666666667
1939,TRINIDAD AND TOBAGO,2580,78.80675,26.00375,0.4531666666666666
1939,TUNISIA,9,68.075,20.041666666666668,0.6183333333333333
1939,TURKEY,1339,53.9759,12.208833333333333,0.27941666666666665
1939,UNITED KINGDOM,123487,47.927,8.848333333333333,0.26125000000000004
1939,UNITED STATES,455203,48.7535,9.3075,0.18666666666666668
1939,URUGUAY,24,63.14825,17.304583333333333,0.5095000000000001
1939,VENEZUELA,1910,76.81594999999999,24.89775,0.26491666666666663
1939,ZIMBABWE,810,68.74849999999999,20.41583333333333,0.2958333333333333
1940,ALBANIA,189,52.8485,11.5825,0.5539166666666667
1940,ALGERIA,65,73.41065000000002,23.00591666666667,0.4275
1940,ARGENTINA,4331,58.27175,14.595416666666667,0.2071666666666667
1940,AUSTRALIA,7926,71.02685000000002,21.68158333333333,0.19316666666666668
1940,AUSTRIA,2005,40.5023,4.7235000000000005,0.39825
1940,BAHRAIN,810,79.00535,26.114083333333333,0.8813333333333332
1940,BARBADOS,0,80.42465,26.902583333333336,0.3515833333333333
1940,BELGIUM,16950,47.3381,8.521166666666666,0.28608333333333336
1940,BRAZIL,1771,77.2052,25.114000000000004,0.3190000000000001
1940,BULGARIA,1119,49.00280000000001,9.446000000000002,0.5105
1940,CANADA,29647,24.83825,-3.97875,0.3992500000000001
1940,CHILE,1436,49.3274,9.626333333333337,0.303
1940,COLOMBIA,1137,77.60345,25.33525,0.3115
1940,DENMARK,4046,2.2684999999999995,-16.517500000000002,1.7373333333333332
1940,ECUADOR,297,72.0671,22.2595,0.3939166666666667
1940,EGYPT,827,73.39235000000002,22.99575,0.4325833333333333
1940,ERITREA,2,80.5715,26.98416666666667,0.8045833333333335
1940,FINLAND,632,32.69045,0.3835833333333339,0.26691666666666664
1940,FRANCE,37592,54.30350000000001,12.390833333333333,0.43766666666666665
1940,GERMANY,178594,43.92515,6.6250833333333325,0.19675
1940,GREECE,65,57.45650000000001,14.1425,0.5997499999999999
1940,HUNGARY,4319,46.0181,7.787833333333332,0.3858333333333334
1940,ICELAND,9,35.65264999999999,2.02925,0.5692499999999999
1940,INDIA,15747,75.02405000000002,23.90225,0.2075833333333333
1940,INDONESIA,7842,78.18124999999998,25.65625,0.2983333333333333
1940,IRAQ,2099,72.19775000000001,22.33208333333334,0.371
1940,IRELAND,3145,49.42640000000001,9.681333333333333,0.3969166666666666
1940,ISRAEL,20,68.02715,20.015083333333333,0.3860833333333333
1940,ITALY,13387,53.39915,11.888416666666664,0.3721666666666667
1940,LEBANON,6,64.49749999999999,18.054166666666667,0.3715833333333333
1940,MEXICO,6335,69.3593,20.755166666666664,0.24025
1940,MOROCCO,108,64.23545,17.908583333333333,0.4013333333333333
1940,MOZAMBIQUE,18,74.66675000000002,23.70375,0.30925
1940,NETHERLANDS,9126,47.14715,8.415083333333332,0.3054166666666667
1940,NEW ZEALAND,1299,50.28305,10.15725,0.3649166666666667
1940,NIGERIA,228,80.73905,27.07725,0.507
1940,NORWAY,1777,31.255250000000004,-0.41374999999999984,0.38433333333333336
1940,PERU,1446,68.67035,20.372416666666673,0.3584166666666666
1940,PHILIPPINES,31,79.55495,26.41941666666667,0.49825
1940,POLAND,45646,41.96345,5.535250000000001,0.341
1940,PORTUGAL,1064,58.75235,14.862416666666665,0.3655
1940,ROMANIA,6536,44.770100000000006,7.0945,0.43191666666666667
1940,SAUDI ARABIA,586,78.4391,25.799500000000005,0.6352500000000001
1940,SOUTH AFRICA,11332,63.67744999999999,17.598583333333334,0.3345
1940,SPAIN,5902,56.59775,13.665416666666667,0.28150000000000003
1940,SWEDEN,5043,34.31105,1.283916666666667,0.2943333333333333
1940,SWITZERLAND,2269,42.771800000000006,5.984333333333333,0.29208333333333336
1940,TAIWAN,2120,71.27465000000002,21.81925,0.18633333333333327
1940,THAILAND,16,79.27459999999998,26.26366666666667,0.353
1940,TRINIDAD AND TOBAGO,2930,80.00555000000001,26.669750000000004,0.41325
1940,TUNISIA,16,67.52569999999999,19.736500000000003,0.5023333333333333
1940,TURKEY,1493,53.61425,12.007916666666668,0.28291666666666665
1940,UNITED KINGDOM,129679,47.09524999999999,8.386250000000002,0.24641666666666664
1940,UNITED STATES,510778,48.3749,9.097166666666668,0.16191666666666668
1940,URUGUAY,23,63.2642,17.369,0.4997500000000001
1940,VENEZUELA,3369,78.12710000000001,25.626166666666666,0.3206666666666667
1940,ZIMBABWE,935,70.1024,21.168000000000006,0.3686666666666667
1941,ALBANIA,171,53.70005000000001,12.055583333333333,0.4884999999999999
1941,ALGERIA,85,74.19814999999998,23.44341666666667,0.4605000000000001
1941,ARGENTINA,3806,58.0142,14.452333333333335,0.22141666666666665
1941,AUSTRALIA,9429,70.4531,21.362833333333327,0.20025
1941,AUSTRIA,2177,41.4911,5.272833333333334,0.30325
1941,BAHRAIN,778,78.90935000000002,26.06075,0.6845
1941,BARBADOS,0,80.705,27.058333333333334,0.3361666666666667
1941,BELGIUM,17791,48.1559,8.975499999999998,0.2675
1941,BRAZIL,1715,77.35325000000002,25.196250000000006,0.3515
1941,BULGARIA,1207,49.84370000000001,9.913166666666667,0.4217500000000001
1941,CANADA,32794,24.0488,-4.4173333333333344,0.4306666666666667
1941,CHILE,1520,49.23110000000001,9.572833333333334,0.26225
1941,COLOMBIA,1019,77.98145,25.54525000000001,0.3236666666666666
1941,CUBA,21,78.3599,25.7555,0.3760833333333333
1941,DENMARK,4749,2.067649999999999,-16.62908333333333,1.5897499999999998
1941,ECUADOR,199,72.56555000000002,22.53641666666667,0.4180833333333333
1941,EGYPT,1079,73.81115,23.22841666666666,0.5195
1941,ERITREA,1,81.1634,27.313,0.722
1941,ETHIOPIA,3,74.2817,23.489833333333333,0.5329999999999999
1941,FINLAND,886,30.74345,-0.6980833333333335,0.3547500000000001
1941,FRANCE,32730,54.18725000000001,12.326250000000002,0.43916666666666665
1941,GERMANY,180360,44.85125,7.1395833333333325,0.2065
1941,GREECE,37,58.29484999999999,14.608250000000005,0.4684166666666666
1941,GUATEMALA,3,74.30855000000003,23.50475,0.6237499999999999
1941,HUNGARY,4873,47.66075000000001,8.700416666666667,0.3988333333333333
1941,ICELAND,7,37.1903,2.883500000000001,0.6704166666666667
1941,INDIA,16091,76.41365,24.67425,0.20516666666666666
1941,INDONESIA,7229,78.83840000000002,26.02133333333333,0.4430833333333333
1941,IRAQ,1312,71.7755,22.0975,0.379
1941,IRELAND,2306,48.7649,9.313833333333333,0.3794166666666667
1941,ISRAEL,16,68.33480000000002,20.186,0.55125
1941,ITALY,11710,53.6822,12.045666666666667,0.37725
1941,LEBANON,6,64.8908,18.272666666666666,0.44299999999999995
1941,MEXICO,6154,69.37205,20.762249999999995,0.26083333333333336
1941,MOROCCO,106,64.22525,17.902916666666666,0.494
1941,MOZAMBIQUE,16,75.36664999999998,24.092583333333334,0.2838333333333333
1941,NETHERLANDS,10133,48.00589999999999,8.892166666666666,0.261
1941,NEW ZEALAND,1365,50.2274,10.126333333333333,0.3428333333333333
1941,NIGERIA,270,81.7136,27.618666666666666,0.5139166666666666
1941,NORWAY,1314,30.677900000000005,-0.7344999999999997,0.4107500000000001
1941,PERU,1433,69.07985000000001,20.599916666666665,0.3938333333333334
1941,PHILIPPINES,25,80.21765,26.78758333333333,0.5092499999999999
1941,POLAND,44979,42.61865,5.8992499999999986,0.38125
1941,PORTUGAL,1032,58.1678,14.537666666666668,0.37316666666666665
1941,ROMANIA,6154,46.02935,7.794083333333332,0.5055
1941,SAUDI ARABIA,494,78.38374999999998,25.76875,0.7612499999999999
1941,SOUTH AFRICA,12099,63.91715000000002,17.73175,0.38266666666666665
1941,SPAIN,5872,55.86425,13.257916666666668,0.2993333333333333
1941,SWEDEN,4106,33.9272,1.0706666666666662,0.33425
1941,SWITZERLAND,1809,43.10915,6.1717499999999985,0.29941666666666666
1941,TAIWAN,2166,72.61955,22.566416666666665,0.222
1941,THAILAND,16,80.4191,26.899500000000003,0.3513333333333333
1941,TRINIDAD AND TOBAGO,2702,80.07065,26.70591666666667,0.3778333333333334
1941,TUNISIA,37,67.79284999999999,19.884916666666665,0.5954166666666667
1941,TURKEY,1534,53.1155,11.730833333333335,0.27816666666666673
1941,UNITED KINGDOM,128188,46.89785,8.276583333333335,0.2431666666666667
1941,UNITED STATES,556554,48.67895000000001,9.266083333333333,0.17516666666666664
1941,URUGUAY,24,62.28395,16.824416666666664,0.4724166666666666
1941,VENEZUELA,4110,78.37579999999998,25.764333333333337,0.3960833333333333
1941,ZIMBABWE,1022,70.89455000000002,21.608083333333337,0.30825
1942,ALBANIA,203,54.1508,12.306,0.5565833333333333
1942,ALGERIA,136,74.4983,23.610166666666668,0.5597500000000001
1942,ARGENTINA,3680,57.935,14.408333333333333,0.19233333333333336
1942,AUSTRALIA,9963,71.46754999999997,21.926416666666668,0.20225
1942,AUSTRIA,2333,42.20825,5.6712500000000015,0.363
1942,BAHRAIN,714,79.28450000000002,26.26916666666667,0.5308333333333334
1942,BARBADOS,0,80.39045,26.88358333333333,0.28441666666666665
1942,BELGIUM,16670,48.05975,8.922083333333337,0.33925
1942,BRAZIL,1602,76.78235000000002,24.879083333333334,0.3235833333333334
1942,BULGARIA,1460,49.44380000000001,9.691,0.6483333333333334
1942,CANADA,35776,24.254900000000006,-4.302833333333333,0.3891666666666666
1942,CHILE,1585,48.83075,9.350416666666666,0.3373333333333333
1942,COLOMBIA,1137,77.28485,25.15825000000001,0.3290000000000001
1942,CUBA,23,78.3215,25.73416666666667,0.4678333333333333
1942,DENMARK,4496,1.1887999999999994,-17.117333333333338,1.2812500000000002
1942,ECUADOR,287,71.57390000000002,21.9855,0.4674166666666666
1942,EGYPT,1047,73.43825,23.02125000000001,0.3829166666666666
1942,ERITREA,3,80.96360000000001,27.20200000000001,0.7243333333333334
1942,ETHIOPIA,3,73.9157,23.2865,0.5419166666666667
1942,FINLAND,767,31.832449999999994,-0.09308333333333436,0.3523333333333333
1942,FRANCE,33435,54.8333,12.685166666666667,0.4664166666666666
1942,GERMANY,182295,45.029300000000006,7.238499999999998,0.22858333333333336
1942,GREECE,62,58.1876,14.548666666666666,0.5344999999999999
1942,GUATEMALA,3,74.12855,23.40475,0.6691666666666666
1942,HUNGARY,5142,48.0419,8.912166666666666,0.39483333333333337
1942,INDIA,16075,75.57889999999998,24.2105,0.18825000000000008
1942,INDONESIA,2581,79.10585,26.16991666666667,0.4897499999999999
1942,IRAQ,2173,71.81075,22.117083333333333,0.30475
1942,IRELAND,1915,49.07014999999999,9.483416666666667,0.3995833333333334
1942,ISRAEL,30,67.82945,19.90525,0.4038333333333333
1942,ITALY,11435,55.03655,12.798083333333334,0.3373333333333333
1942,LEBANON,96,64.20334999999999,17.89075,0.509
1942,MEXICO,5180,69.33845000000001,20.743583333333326,0.23058333333333336
1942,MOROCCO,90,64.25135,17.917416666666664,0.3820833333333333
1942,MOZAMBIQUE,8,74.86970000000002,23.816500000000005,0.25666666666666665
1942,NETHERLANDS,9442,47.6576,8.698666666666666,0.3055833333333333
1942,NEW ZEALAND,1391,50.87809999999999,10.487833333333333,0.33025
1942,NICARAGUA,0,79.2242,26.235666666666674,0.6493333333333333
1942,NIGERIA,339,81.36485,27.424916666666668,0.36875
1942,NORWAY,1263,30.7895,-0.6725000000000002,0.42591666666666667
1942,PERU,1649,68.12375,20.06875,0.4280833333333334
1942,POLAND,49567,43.18235000000001,6.212416666666668,0.4505833333333333
1942,PORTUGAL,826,58.57595,14.76441666666667,0.3200833333333334
1942,ROMANIA,6461,45.746,7.636666666666668,0.62525
1942,SAUDI ARABIA,519,78.50510000000001,25.83616666666667,0.5753333333333334
1942,SOUTH AFRICA,13217,63.55535,17.530749999999998,0.386
1942,SPAIN,6295,56.78075000000001,13.767083333333336,0.2585
1942,SWEDEN,3555,33.70654999999999,0.9480833333333332,0.29566666666666663
1942,SWITZERLAND,1594,44.24450000000001,6.802499999999998,0.33016666666666666
1942,TAIWAN,1752,72.27650000000001,22.37583333333333,0.20625
1942,TRINIDAD AND TOBAGO,2911,79.9721,26.65116666666667,0.42175
1942,TUNISIA,44,68.7659,20.425500000000003,0.4797500000000001
1942,TURKEY,1350,52.79735,11.554083333333335,0.2700833333333333
1942,UNITED KINGDOM,127983,46.9697,8.3165,0.24866666666666665
1942,UNITED STATES,598771,48.05480000000001,8.919333333333332,0.1636666666666667
1942,URUGUAY,20,62.7809,17.100499999999997,0.4379166666666667
1942,VENEZUELA,3152,78.08870000000002,25.604833333333332,0.36075
1942,ZIMBABWE,1130,70.89574999999998,21.60875,0.25933333333333336
1943,ALBANIA,126,55.75505000000001,13.197250000000002,0.4604166666666666
1943,ALGERIA,128,73.46000000000002,23.03333333333333,0.5995833333333334
1943,ARGENTINA,3843,58.8263,14.9035,0.22533333333333336
1943,AUSTRALIA,9550,70.37089999999998,21.317166666666672,0.24600000000000002
1943,AUSTRIA,2624,44.4299,6.9055,0.2766666666666666
1943,BAHRAIN,753,78.16445000000002,25.64691666666667,0.5588333333333333
1943,BARBADOS,0,79.54025000000001,26.41125,0.31016666666666665
1943,BELGIUM,15790,50.41054999999999,10.228083333333332,0.3085833333333334
1943,BRAZIL,1768,76.20515,24.55841666666667,0.3894166666666667
1943,BULGARIA,1586,50.86925,10.482916666666668,0.446
1943,CANADA,37682,23.763050000000003,-4.576083333333332,0.3976666666666666
1943,CHILE,1668,49.5293,9.738500000000004,0.3263333333333334
1943,COLOMBIA,1019,76.30595000000002,24.61441666666667,0.2586666666666668
1943,CUBA,23,77.66255,25.36808333333333,0.3120833333333333
1943,DENMARK,5629,-0.9215500000000024,-18.28975,1.4824166666666667
1943,ECUADOR,288,71.3873,21.88183333333333,0.5630833333333333
1943,EGYPT,1120,72.7025,22.6125,0.4049166666666666
1943,ERITREA,4,79.56485000000002,26.424916666666665,0.7095833333333333
1943,ETHIOPIA,3,73.37389999999998,22.9855,0.4918333333333333
1943,FINLAND,1077,37.5617,3.089833333333333,0.31966666666666665
1943,FRANCE,34186,56.34125,13.522916666666667,0.3881666666666666
1943,GERMANY,185444,48.05870000000001,8.9215,0.23241666666666666
1943,GREECE,58,59.13665,15.075916666666664,0.4763333333333333
1943,GUATEMALA,3,73.49015000000001,23.050083333333333,0.6005833333333334
1943,HUNGARY,5243,50.43095,10.239416666666667,0.4065833333333333
1943,ICELAND,5,34.5446,1.4136666666666666,0.5520000000000002
1943,INDIA,14000,75.0293,23.90516666666667,0.21100000000000002
1943,INDONESIA,5193,78.0197,25.5665,0.4080000000000001
1943,IRAQ,2991,70.86845000000002,21.59358333333334,0.3183333333333333
1943,IRELAND,1941,50.10215,10.05675,0.33425
1943,ISRAEL,23,67.0742,19.485666666666663,0.472
1943,ITALY,1943,56.64905000000001,13.693916666666668,0.33525000000000005
1943,LEBANON,10,63.57635,17.542416666666668,0.4111666666666667
1943,MEXICO,5202,69.35059999999999,20.750333333333334,0.2088333333333333
1943,MOROCCO,97,63.7847,17.658166666666666,0.47225
1943,MOZAMBIQUE,14,74.1791,23.43283333333333,0.30158333333333337
1943,NETHERLANDS,9533,50.38084999999999,10.211583333333332,0.28691666666666665
1943,NEW ZEALAND,1466,50.36165,10.200916666666666,0.3877499999999999
1943,NICARAGUA,2,78.9608,26.08933333333333,0.3638333333333334
1943,NIGERIA,372,80.29085,26.82825,0.3375
1943,NORWAY,1486,33.74360000000001,0.9686666666666666,0.4054166666666667
1943,PERU,1795,68.01934999999999,20.010750000000005,0.3961666666666666
1943,POLAND,53981,46.61435,8.119083333333334,0.3915833333333334
1943,PORTUGAL,803,59.3258,15.181000000000004,0.3265833333333333
1943,ROMANIA,6034,48.1361,8.964500000000003,0.4304166666666667
1943,SAUDI ARABIA,544,77.53265,25.29591666666667,0.5868333333333333
1943,SOUTH AFRICA,13310,62.38309999999999,16.8795,0.3336666666666666
1943,SPAIN,6511,57.57455000000001,14.208083333333331,0.29425
1943,SWEDEN,4323,38.8622,3.812333333333333,0.2665
1943,SWITZERLAND,1685,46.25525000000001,7.9195833333333345,0.2851666666666666
1943,TAIWAN,1754,71.44655000000002,21.91475,0.23291666666666666
1943,THAILAND,9,78.66440000000001,25.92466666666667,0.38266666666666665
1943,TRINIDAD AND TOBAGO,2804,79.1663,26.2035,0.40408333333333335
1943,TUNISIA,14,68.89895,20.499416666666665,0.47
1943,TURKEY,1670,52.688,11.493333333333332,0.2829166666666667
1943,UNITED KINGDOM,124140,48.59435,9.219083333333332,0.23491666666666666
1943,UNITED STATES,618773,48.20629999999999,9.0035,0.15924999999999995
1943,URUGUAY,18,64.00370000000001,17.77983333333333,0.48875
1943,VENEZUELA,2820,77.0993,25.05516666666667,0.2809166666666667
1943,ZIMBABWE,1288,69.98780000000001,21.104333333333333,0.22899999999999998
1944,ALBANIA,42,54.40535,12.447416666666667,0.38683333333333336
1944,ALGERIA,136,73.28150000000002,22.93416666666667,0.5093333333333333
1944,ARGENTINA,3809,59.65625,15.364583333333336,0.21058333333333332
1944,AUSTRALIA,9337,70.7543,21.530166666666666,0.19641666666666668
1944,AUSTRIA,2563,42.73730000000001,5.965166666666668,0.3466666666666667
1944,BAHRAIN,769,78.97415,26.096750000000004,0.8555
1944,BARBADOS,0,79.77185000000001,26.53991666666667,0.30949999999999994
1944,BELGIUM,9045,49.1864,9.547999999999998,0.32525000000000004
1944,BRAZIL,1610,76.82825000000003,24.90458333333333,0.3159166666666667
1944,BULGARIA,1198,50.57929999999999,10.321833333333332,0.45025
1944,CANADA,38322,25.0694,-3.850333333333333,0.377
1944,CHILE,1676,49.8305,9.905833333333332,0.2495833333333333
