year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1854,SPAIN,150.0,55.90355,13.27975,1.4445
1854,SWEDEN,92.0,36.91715,2.73175,1.3945
1854,UNITED KINGDOM,38019.0,47.3207,8.5115,1.379833333
1855,AUSTRALIA,-36.0,69.43754545,20.79863636,1.526545455
1855,AUSTRIA,1010.0,41.33315,5.185083333,1.198666667
1855,BELGIUM,3651.0,46.04285,7.801583333,1.23025
1855,CANADA,41.0,21.59945,-5.778083333,2.588333333
1855,DENMARK,124.0,-1.50025,-18.61125,2.947083333
1855,GERMANY,7810.0,43.6214,6.456333333,1.169333333
1855,HUNGARY,124.0,48.281,9.045,1.315416667
1855,NETHERLANDS,1269.0,45.7634,7.646333333,1.241166667
1855,NORWAY,70.0,30.32525,-0.930416667,1.534333333
1855,POLAND,1534.0,42.69275,5.940416667,1.244666667
1855,SPAIN,151.0,55.06265,12.81258333,1.38525
1855,SWEDEN,86.0,34.1135,1.174166667,1.25825
1855,UNITED KINGDOM,35601.0,45.34235,7.412416667,1.3285
1856,AUSTRALIA,-50.0,70.067,21.14833333,1.693916667
1856,AUSTRIA,1155.0,42.4715,5.8175,1.244833333
1856,BELGIUM,3606.0,48.75155,9.306416667,1.2385
1856,CANADA,49.0,22.16525,-5.46375,2.222166667
1856,DENMARK,177.0,-1.1152,-18.39733333,3.110333333
1856,GERMANY,8440.0,45.9161,7.731166667,1.21525
1856,HUNGARY,130.0,48.5747,9.208166667,1.330083333
1856,NETHERLANDS,1289.0,48.4673,9.1485,1.230166667
1856,NORWAY,83.0,29.6969,-1.2795,1.5995
1856,POLAND,1724.0,44.54045,6.966916667,1.236416667
1856,SPAIN,206.0,56.8691,13.81616667,1.392833333
1856,SWEDEN,130.0,33.5135,0.840833333,1.287833333
1856,UNITED KINGDOM,38312.0,46.74185,8.189916667,1.3645
1857,AUSTRALIA,-57.0,69.73955,20.96641667,1.462166667
1857,AUSTRIA,1330.0,42.8753,6.041833333,1.022083333
1857,BELGIUM,3754.0,50.1341,10.0745,1.127166667
1857,CANADA,59.0,21.87215,-5.626583333,2.094583333
1857,DENMARK,181.0,-1.50805,-18.61558333,2.96575
1857,GERMANY,8990.0,47.3063,8.5035,1.007166667
1857,HUNGARY,149.0,49.15955,9.533083333,1.177166667
1857,NETHERLANDS,1151.0,50.261,10.145,1.079833333
1857,NORWAY,83.0,32.2817,0.1565,1.487416667
1857,POLAND,1833.0,45.6503,7.5835,0.981583333
1857,ROMANIA,0.0,46.78295,8.21275,1.381416667
1857,SPAIN,232.0,56.1047,13.3915,1.099833333
1857,SWEDEN,167.0,36.6011,2.556166667,1.1455
1857,UNITED KINGDOM,37626.0,48.5702,9.205666667,1.107583333
1858,AUSTRALIA,-67.0,70.3937,21.32983333,1.464833333
1858,AUSTRIA,1977.0,41.13035,5.072416667,1.299416667
1858,BELGIUM,3944.0,47.9609,8.867166667,1.250666667
1858,CANADA,72.0,21.65675,-5.74625,2.272166667
1858,DENMARK,134.0,-1.102,-18.39,2.914916667
1858,GERMANY,9719.0,45.1157,7.2865,1.235333333
1858,HUNGARY,104.0,46.96265,8.312583333,1.494333333
1858,INDIA,119.0,74.48015,23.60008333,1.291666667
1858,NETHERLANDS,1012.0,48.0761,8.931166667,1.298416667
1858,NORWAY,73.0,32.97605,0.54225,1.798583333
1858,POLAND,2103.0,43.44935,6.36075,1.256083333
1858,ROMANIA,1.0,44.8445,7.135833333,1.588583333
1858,SPAIN,314.0,56.8943,13.83016667,1.214583333
1858,SWEDEN,140.0,37.26875,2.927083333,1.441833333
1858,SWITZERLAND,40.0,42.85115,6.028416667,1.199583333
1858,UNITED KINGDOM,36876.0,47.0633,8.3685,1.403833333
1859,AUSTRALIA,-103.0,70.14005,21.18891667,1.400583333
1859,AUSTRIA,1601.0,43.97615,6.653416667,1.032
1859,BELGIUM,4066.0,50.29715,10.16508333,1.0025
1859,CANADA,86.0,21.36965,-5.90575,2.22275
1859,DENMARK,171.0,-1.9549,-18.86383333,3.0205
1859,GERMANY,9227.0,47.942,8.856666667,1.019166667
1859,HUNGARY,210.0,50.2757,10.15316667,1.102583333
1859,INDIA,192.0,74.60795,23.67108333,1.2445
1859,NETHERLANDS,962.0,50.31035,10.17241667,1.04175
1859,NORWAY,89.0,32.27495,0.15275,1.8675
1859,POLAND,1941.0,46.80695,8.226083333,1.027333333
1859,ROMANIA,1.0,48.65375,9.252083333,1.2075
1859,SPAIN,445.0,56.21225,13.45125,1.094416667
1859,SWEDEN,206.0,37.10135,2.834083333,1.477833333
1859,SWITZERLAND,56.0,45.2201,7.3445,0.943166667
1859,UNITED KINGDOM,40942.0,47.58905,8.660583333,1.135
1860,AUSTRALIA,76.0,70.2419,21.2455,1.477416667
1860,AUSTRIA,1678.0,41.35835,5.199083333,0.876416667
1860,BELGIUM,4152.0,46.6967,8.164833333,0.8795
1860,CANADA,104.0,22.1,-5.5,2.209333333
1860,DENMARK,148.0,-1.531,-18.62833333,2.92
1860,FINLAND,10.0,33.03395,0.574416667,1.084
1860,GERMANY,9933.0,44.711,7.061666667,0.85175
1860,HUNGARY,247.0,48.86645,9.37025,0.990416667
1860,INDIA,194.0,74.1143,23.39683333,1.190916667
1860,NETHERLANDS,1309.0,46.85555,8.253083333,0.918166667
1860,NORWAY,91.0,30.34595,-0.918916667,1.46225
1860,POLAND,2043.0,44.57345,6.98525,0.853916667
1860,ROMANIA,1.0,48.07535,8.93075,1.081583333
1860,SPAIN,527.0,55.1039,12.8355,1.045833333
1860,SWEDEN,205.0,34.3193,1.2885,1.039333333
1860,SWITZERLAND,83.0,42.224,5.68,0.88375
1860,UNITED KINGDOM,45838.0,45.09965,7.277583333,1.0535
1861,AUSTRALIA,139.0,70.1555,21.1975,1.43
1861,AUSTRIA,1741.0,43.1354,6.186333333,0.969416667
1861,BELGIUM,4492.0,48.7499,9.3055,1.076416667
1861,CANADA,125.0,21.57545,-5.791416667,2.227
1861,DENMARK,214.0,-0.88735,-18.27075,3.04375
1861,FINLAND,20.0,34.15565,1.197583333,1.309166667
1861,GERMANY,11280.0,46.5605,8.089166667,0.981916667
1861,HUNGARY,262.0,49.3082,9.615666667,1.094583333
1861,INDIA,150.0,73.9388,23.29933333,1.27275
1861,NETHERLANDS,1202.0,48.9107,9.394833333,1.065833333
1861,NORWAY,117.0,32.43845,0.243583333,1.620833333
1861,POLAND,2093.0,45.3281,7.4045,1.037666667
1861,ROMANIA,2.0,46.6229,8.123833333,1.361416667
1861,SPAIN,547.0,56.28395,13.49108333,1.066083333
1861,SWEDEN,264.0,36.44165,2.467583333,1.178666667
1861,SWITZERLAND,116.0,44.522,6.956666667,1.026333333
1861,UNITED KINGDOM,47775.0,47.26175,8.47875,1.174666667
1862,AUSTRALIA,97.0,70.07975,21.15541667,1.475833333
1862,AUSTRIA,1734.0,44.3849,6.8805,1.185166667
1862,BELGIUM,4461.0,49.93595,9.964416667,1.14425
1862,CANADA,153.0,20.4521,-6.4155,2.296916667
1862,DENMARK,185.0,-1.82785,-18.79325,3.0765
1862,FINLAND,20.0,30.8636,-0.631333333,1.245083333
1862,GERMANY,12429.0,47.3069,8.503833333,1.143833333
1862,HUNGARY,316.0,49.8242,9.902333333,1.332583333
1862,INDIA,166.0,65.5874,18.65966667,1.276
1862,NETHERLANDS,1548.0,49.7798,9.877666667,1.202
1862,NORWAY,101.0,30.98465,-0.564083333,1.60625
1862,POLAND,2403.0,44.2166,6.787,1.211666667
1862,ROMANIA,3.0,47.17535,8.43075,1.622916667
1862,SPAIN,597.0,56.41085,13.56158333,1.20325
1862,SWEDEN,269.0,34.6037,1.4465,1.1835
1862,SWITZERLAND,128.0,45.62825,7.57125,1.13225
1862,UNITED KINGDOM,46253.0,46.9427,8.3015,1.315166667
1863,AUSTRALIA,109.0,70.3562,21.309,1.500833333
1863,AUSTRIA,1604.0,45.10655,7.281416667,1.270666667
1863,BELGIUM,4702.0,49.94345,9.968583333,1.270333333
1863,CANADA,192.0,21.8063,-5.663166667,2.339416667
1863,DENMARK,206.0,-1.9411,-18.85616667,2.962833333
1863,FINLAND,21.0,36.5513,2.5285,1.482583333
1863,GERMANY,13478.0,47.99945,8.888583333,1.2715
1863,HUNGARY,330.0,51.5684,10.87133333,1.456166667
1863,NETHERLANDS,1115.0,50.11505,10.06391667,1.293166667
1863,NORWAY,99.0,33.1025,0.6125,1.78575
1863,POLAND,2744.0,47.5934,8.663,1.345583333
1863,ROMANIA,3.0,49.11785,9.509916667,1.757333333
1863,SPAIN,664.0,56.02205,13.34558333,1.234333333
1863,SWEDEN,269.0,38.06585,3.369916667,1.4455
1863,SWITZERLAND,128.0,45.5627,7.534833333,1.2885
1863,UNITED KINGDOM,49188.0,47.6768,8.709333333,1.3825
1864,AUSTRALIA,73.0,69.87965,21.04425,1.41775
1864,AUSTRIA,1385.0,40.2968,4.609333333,1.01275
1864,BELGIUM,4935.0,46.6715,8.150833333,0.97875
1864,CANADA,230.0,22.18835,-5.450916667,2.307333333
1864,DENMARK,177.0,-0.68875,-18.16041667,2.970916667
1864,FINLAND,13.0,32.345,0.191666667,1.08375
1864,GERMANY,15459.0,43.65005,6.47225,1.00975
1864,HUNGARY,330.0,46.5836,8.102,1.157083333
1864,NETHERLANDS,929.0,46.65845,8.143583333,1.017
1864,NORWAY,131.0,30.4214,-0.877,1.49275
1864,POLAND,3062.0,42.4241,5.791166667,0.977666667
1864,ROMANIA,4.0,45.455,7.475,1.550833333
1864,SPAIN,637.0,56.62895,13.68275,1.132583333
1864,SWEDEN,283.0,34.04735,1.137416667,1.07075
1864,SWITZERLAND,156.0,42.57695,5.876083333,1.059916667
1864,UNITED KINGDOM,52923.0,46.2863,7.936833333,1.084333333
1865,AUSTRALIA,115.0,70.1921,21.21783333,1.378
1865,AUSTRIA,1461.0,43.2251,6.236166667,0.891333333
1865,BELGIUM,5202.0,49.7063,9.836833333,0.854083333
1865,CANADA,278.0,21.97805,-5.56775,2.172666667
1865,DENMARK,277.0,-1.8388,-18.79933333,2.863166667
1865,FINLAND,17.0,32.852,0.473333333,1.0725
1865,GERMANY,17322.0,46.79735,8.22075,0.865666667
1865,HUNGARY,343.0,49.09265,9.495916667,1.011166667
1865,INDIA,171.0,74.8211,23.7895,1.264833333
1865,NETHERLANDS,1050.0,49.49585,9.719916667,0.886666667
1865,NORWAY,129.0,31.1186,-0.489666667,1.516
1865,POLAND,3390.0,44.76155,7.08975,0.878083333
1865,ROMANIA,4.0,47.0222,8.345666667,1.45025
1865,SPAIN,629.0,56.5358,13.631,1.0575
1865,SWEDEN,295.0,35.4074,1.893,1.065666667
1865,SWITZERLAND,190.0,44.96375,7.202083333,1.052916667
1865,TURKEY,41.0,52.70525,11.50291667,1.191916667
1865,UNITED KINGDOM,56083.0,47.7371,8.742833333,1.024333333
1866,AUSTRALIA,190.0,70.5506,21.417,1.3195
1866,AUSTRIA,981.0,43.89245,6.606916667,0.787833333
1866,BELGIUM,5603.0,49.7096,9.838666667,0.784083333
1866,CANADA,339.0,21.25775,-5.967916667,1.930916667
1866,DENMARK,256.0,-3.7234,-19.84633333,2.473583333
1866,FINLAND,19.0,32.966,0.536666667,0.899
1866,GERMANY,17169.0,47.50025,8.61125,0.774666667
1866,HUNGARY,390.0,50.264,10.14666667,0.81975
1866,INDIA,193.0,74.8814,23.823,1.233833333
1866,NETHERLANDS,1151.0,49.75625,9.864583333,0.8145
1866,NORWAY,142.0,31.1573,-0.468166667,1.23475
1866,POLAND,3317.0,46.4903,8.050166667,0.761916667
1866,ROMANIA,5.0,48.22235,9.012416667,0.96075
1866,SPAIN,625.0,56.67485,13.70825,0.8335
1866,SWEDEN,304.0,35.29655,1.831416667,0.78275
1866,SWITZERLAND,188.0,45.26675,7.370416667,0.884583333
1866,TURKEY,57.0,52.5419,11.41216667,1.004333333
1866,UNITED KINGDOM,57787.0,47.32655,8.51475,0.907
1867,AUSTRALIA,244.0,70.9589,21.64383333,1.36875
1867,AUSTRIA,1341.0,42.95495,6.086083333,0.991
1867,BELGIUM,6068.0,48.52805,9.18225,0.987583333
1867,CANADA,435.0,21.6986,-5.723,2.023833333
1867,DENMARK,250.0,-0.8641,-18.25783333,2.398083333
1867,FINLAND,17.0,29.2268,-1.540666667,1.129
1867,GERMANY,18874.0,46.0244,7.791333333,0.983
1867,GREECE,46.0,58.62905,14.79391667,1.342583333
1867,HUNGARY,461.0,49.00895,9.449416667,1.067166667
1867,NETHERLANDS,1103.0,48.5087,9.1715,1.014083333
1867,NORWAY,169.0,29.02175,-1.654583333,1.529
1867,POLAND,3628.0,43.91765,6.620916667,0.999583333
1867,ROMANIA,6.0,47.2226,8.457,1.249666667
1867,SPAIN,698.0,57.01325,13.89625,1.0595
1867,SWEDEN,283.0,32.21465,0.11925,1.089333333
1867,SWITZERLAND,184.0,44.3741,6.8745,0.974
1867,TURKEY,62.0,52.21415,11.23008333,1.324416667
1867,UNITED KINGDOM,59327.0,46.6832,8.157333333,1.107833333
1868,AUSTRALIA,200.0,70.60565,21.44758333,1.314916667
1868,AUSTRIA,1657.0,45.05015,7.250083333,0.9045
1868,BELGIUM,5486.0,51.08435,10.60241667,0.86525
1868,CANADA,258.0,21.551,-5.805,1.9645
1868,DENMARK,296.0,-3.22645,-19.57025,2.579
1868,FINLAND,24.0,34.1942,1.219,1.087083333
1868,GERMANY,20297.0,48.84845,9.36025,0.842
1868,GREECE,23.0,58.6547,14.80816667,1.112666667
1868,HUNGARY,493.0,51.06665,10.59258333,0.955416667
1868,NETHERLANDS,1157.0,51.31235,10.72908333,0.885916667
1868,NORWAY,173.0,32.50475,0.280416667,1.382166667
1868,POLAND,4126.0,47.26835,8.482416667,0.85475
1868,ROMANIA,7.0,48.2324,9.018,1.125
1868,SPAIN,726.0,57.01115,13.89508333,0.895666667
1868,SWEDEN,334.0,36.9041,2.7245,1.002916667
1868,SWITZERLAND,210.0,45.8546,7.697,0.887916667
1868,TURKEY,48.0,52.2434,11.24633333,1.095666667
1868,UNITED KINGDOM,58193.0,48.6251,9.236166667,1.027166667
1869,AUSTRALIA,175.0,70.73885,21.52158333,1.335333333
1869,AUSTRIA,1770.0,43.55615,6.420083333,0.955583333
1869,BELGIUM,5909.0,48.8186,9.343666667,0.978416667
1869,CANADA,187.0,22.5185,-5.2675,2.005583333
1869,DENMARK,258.0,-2.1298,-18.961,2.4015
1869,FINLAND,19.0,34.9103,1.616833333,1.065583333
1869,GERMANY,21177.0,46.65185,8.139916667,0.923916667
1869,GREECE,53.0,58.6982,14.83233333,1.162916667
1869,HUNGARY,536.0,50.0405,10.0225,1.039083333
1869,NETHERLANDS,1193.0,48.8615,9.3675,0.954
1869,NORWAY,151.0,31.5671,-0.2405,1.359833333
1869,POLAND,4261.0,45.99605,7.775583333,0.939666667
1869,ROMANIA,7.0,48.44795,9.13775,1.1225
1869,SPAIN,720.0,56.35295,13.52941667,1.045666667
1869,SWEDEN,297.0,35.89595,2.164416667,0.946416667
1869,SWITZERLAND,203.0,44.3846,6.880333333,0.953416667
1869,TURKEY,73.0,53.1023,11.7235,1.208666667
1869,UNITED KINGDOM,61055.0,47.33315,8.518416667,1.0495
1870,AUSTRALIA,164.0,70.571,21.42833333,1.321083333
1870,AUSTRIA,2010.0,40.8536,4.918666667,0.979416667
1870,BELGIUM,6754.0,47.38055,8.54475,0.900916667
1870,CANADA,334.0,23.0834,-4.953666667,1.910416667
1870,DENMARK,312.0,-0.9493,-18.30516667,2.655583333
1870,FINLAND,25.0,32.8331,0.462833333,1.084
1870,GERMANY,20917.0,44.56715,6.98175,0.889166667
1870,GREECE,55.0,58.067,14.48166667,0.962333333
1870,HUNGARY,579.0,47.11865,8.39925,0.998166667
1870,NETHERLANDS,1349.0,47.4557,8.5865,0.882416667
1870,NORWAY,172.0,31.19555,-0.446916667,1.32325
1870,POLAND,4548.0,42.39875,5.777083333,0.959583333
1870,PORTUGAL,6.0,59.08595,15.04775,1.02675
1870,ROMANIA,10.0,45.89375,7.71875,0.949333333
1870,SPAIN,839.0,56.74445,13.74691667,0.992833333
1870,SWEDEN,366.0,35.009,1.671666667,0.968666667
1870,SWITZERLAND,245.0,43.19105,6.21725,0.895416667
1870,TURKEY,43.0,52.6787,11.48816667,1.024916667
1870,UNITED KINGDOM,62362.0,46.6754,8.153,1.003416667
1871,AUSTRALIA,189.0,70.6274,21.45966667,1.270833333
1871,AUSTRIA,2768.0,40.58555,4.76975,0.86
1871,BELGIUM,6473.0,46.88495,8.269416667,0.827
1871,CANADA,486.0,21.99215,-5.559916667,1.99275
1871,DENMARK,324.0,-0.337,-17.965,2.4775
1871,FINLAND,31.0,30.87725,-0.62375,1.064916667
1871,GERMANY,23294.0,43.84415,6.580083333,0.769916667
1871,GREECE,81.0,57.82145,14.34525,0.891833333
1871,HUNGARY,718.0,46.8365,8.2425,0.932833333
1871,NETHERLANDS,1359.0,46.9796,8.322,0.806916667
1871,NORWAY,167.0,30.08585,-1.063416667,1.314333333
1871,POLAND,5178.0,41.7209,5.4005,0.847916667
1871,PORTUGAL,10.0,57.80975,14.33875,0.8665
1871,ROMANIA,11.0,45.5864,7.548,1.0135
1871,SPAIN,802.0,55.7654,13.203,0.880416667
1871,SWEDEN,391.0,33.0149,0.563833333,0.948416667
1871,SWITZERLAND,303.0,42.69425,5.94125,0.755583333
1871,TURKEY,54.0,52.3613,11.31183333,1.000583333
1871,UNITED KINGDOM,66058.0,46.8155,8.230833333,0.84825
1872,AUSTRALIA,193.0,70.17245,21.20691667,1.407083333
1872,AUSTRIA,2731.0,44.9495,7.194166667,1.065083333
1872,BELGIUM,6984.0,50.6762,10.37566667,1.06975
1872,CANADA,504.0,22.36895,-5.350583333,1.859833333
1872,DENMARK,311.0,1.022,-17.21,2.759166667
1872,FINLAND,25.0,35.19575,1.775416667,1.142333333
1872,GERMANY,25139.0,48.41345,9.118583333,1.025166667
1872,GREECE,48.0,59.7986,15.44366667,1.335666667
1872,HUNGARY,763.0,51.5951,10.88616667,1.12275
1872,NETHERLANDS,1455.0,50.7509,10.41716667,1.063916667
1872,NORWAY,179.0,32.66975,0.372083333,1.373
1872,POLAND,5631.0,47.5724,8.651333333,1.102416667
1872,PORTUGAL,142.0,57.72305,14.29058333,1.212166667
1872,ROMANIA,11.0,49.64615,9.803416667,1.1405
1872,SPAIN,890.0,56.10815,13.39341667,1.242
1872,SWEDEN,467.0,37.5149,3.063833333,1.055
1872,SWITZERLAND,348.0,45.55265,7.52925,1.065666667
1872,TURKEY,67.0,54.002,12.22333333,1.298416667
1872,UNITED KINGDOM,69593.0,47.78225,8.767916667,1.104666667
1873,AUSTRALIA,237.0,70.08365,21.15758333,1.303666667
1873,AUSTRIA,2928.0,43.69955,6.49975,0.75675
1873,BELGIUM,7671.0,49.17935,9.544083333,0.77
1873,CANADA,439.0,21.90335,-5.60925,1.763916667
1873,DENMARK,314.0,-1.14115,-18.41175,2.163083333
1873,FINLAND,24.0,34.24055,1.24475,0.968166667
1873,GERMANY,26847.0,47.1323,8.406833333,0.776416667
1873,GREECE,53.0,59.05565,15.03091667,0.897333333
1873,HUNGARY,796.0,50.34635,10.19241667,0.769333333
1873,NETHERLANDS,1403.0,49.35995,9.644416667,0.8175
1873,NORWAY,180.0,32.48465,0.26925,1.20975
1873,POLAND,6100.0,46.35575,7.975416667,0.83225
1873,PORTUGAL,198.0,58.0376,14.46533333,0.845416667
1873,ROMANIA,12.0,48.7727,9.318166667,0.814833333
1873,SPAIN,856.0,56.01005,13.33891667,0.891333333
1873,SWEDEN,474.0,36.9776,2.765333333,0.853583333
1873,SWITZERLAND,338.0,44.9834,7.213,0.795583333
1873,TURKEY,65.0,53.7611,12.0895,0.867416667
1873,UNITED KINGDOM,72232.0,46.9391,8.2995,0.897916667
1874,AUSTRALIA,243.0,70.0271,21.12616667,1.299833333
1874,AUSTRIA,2498.0,42.3053,5.725166667,0.697833333
1874,BELGIUM,7073.0,48.75485,9.30825,0.707583333
1874,CANADA,443.0,22.3034,-5.387,1.748
1874,DENMARK,339.0,-1.1539,-18.41883333,2.303
1874,FINLAND,34.0,34.75325,1.529583333,0.928833333
1874,GERMANY,19540.0,46.4327,8.018166667,0.71125
1874,GREECE,41.0,57.6023,14.2235,0.77175
1874,HUNGARY,698.0,48.6665,9.259166667,0.7505
1874,NETHERLANDS,1294.0,48.9758,9.431,0.723333333
1874,NORWAY,223.0,31.95635,-0.02425,1.19975
1874,POLAND,6686.0,45.3284,7.404666667,0.730666667
1874,PORTUGAL,145.0,58.42595,14.68108333,0.721333333
1874,ROMANIA,12.0,47.2025,8.445833333,0.920833333
1874,SPAIN,851.0,56.46125,13.58958333,0.667833333
1874,SWEDEN,511.0,36.42725,2.459583333,0.808583333
1874,SWITZERLAND,319.0,43.9241,6.6245,0.782333333
1874,TURKEY,70.0,52.49,11.38333333,0.815166667
1874,UNITED KINGDOM,70193.0,47.2742,8.485666667,0.823166667
1875,AUSTRALIA,226.0,69.89795,21.05441667,1.2145
1875,AUSTRIA,2145.0,41.49035,5.272416667,0.568083333
1875,BELGIUM,7350.0,48.5105,9.1725,0.590166667
1875,CANADA,512.0,19.8644,-6.742,1.544166667
1875,DENMARK,398.0,-0.52285,-18.06825,2.220333333
1875,FINLAND,23.0,30.9458,-0.585666667,0.89475
1875,GERMANY,27707.0,45.5324,7.518,0.6085
1875,GREECE,45.0,56.58725,13.65958333,0.79775
1875,HUNGARY,719.0,46.88375,8.26875,0.634833333
1875,NETHERLANDS,1479.0,48.58655,9.21475,0.656333333
1875,NORWAY,280.0,30.59855,-0.778583333,1.06375
1875,POLAND,6566.0,42.707,5.948333333,0.558416667
1875,PORTUGAL,319.0,58.62035,14.78908333,0.650166667
1875,ROMANIA,13.0,44.7344,7.074666667,0.854083333
1875,SPAIN,898.0,56.56145,13.64525,0.613833333
1875,SWEDEN,621.0,33.76445,0.98025,0.711166667
1875,SWITZERLAND,349.0,43.8404,6.578,0.601583333
1875,TURKEY,96.0,51.2909,10.71716667,0.942166667
1875,UNITED KINGDOM,74096.0,47.32175,8.512083333,0.612583333
1876,AUSTRALIA,254.0,69.9572,21.08733333,1.106083333
1876,AUSTRIA,2208.0,42.7016,5.945333333,0.887
1876,BELGIUM,7183.0,49.21865,9.565916667,0.79525
1876,CANADA,507.0,21.23135,-5.982583333,1.65525
1876,DENMARK,421.0,-1.26145,-18.47858333,2.25175
1876,FINLAND,26.0,32.25965,0.14425,0.962833333
1876,GERMANY,28231.0,46.3946,7.997,0.772666667
1876,HUNGARY,754.0,48.824,9.346666667,0.947666667
1876,NETHERLANDS,1695.0,49.02125,9.45625,0.828666667
1876,NORWAY,247.0,30.9119,-0.6045,1.203916667
1876,POLAND,6711.0,44.32895,6.849416667,0.8735
1876,PORTUGAL,313.0,58.61435,14.78575,0.891083333
1876,ROMANIA,13.0,47.2748,8.486,1.022333333
1876,SPAIN,974.0,56.8148,13.786,0.869833333
1876,SWEDEN,663.0,34.50755,1.393083333,0.91975
1876,SWITZERLAND,408.0,44.49635,6.942416667,0.826166667
1876,TURKEY,75.0,53.06255,11.70141667,1.091083333
1876,UNITED KINGDOM,73968.0,47.39015,8.550083333,0.849833333
1877,AUSTRALIA,291.0,70.95395,21.64108333,1.214666667
1877,AUSTRIA,1988.0,43.12535,6.18075,1.057166667
1877,BELGIUM,6837.0,49.20725,9.559583333,0.999833333
1877,CANADA,552.0,24.38225,-4.232083333,1.797833333
1877,DENMARK,416.0,-1.2379,-18.4655,2.236083333
1877,FINLAND,31.0,31.96835,-0.017583333,1.081916667
1877,GERMANY,27648.0,46.72835,8.182416667,0.968
1877,HUNGARY,788.0,48.98855,9.438083333,1.073666667
1877,NETHERLANDS,1722.0,49.0814,9.489666667,0.99325
1877,NORWAY,333.0,30.14735,-1.02925,1.370666667
1877,POLAND,6314.0,44.7443,7.080166667,1.03025
1877,PORTUGAL,183.0,58.7534,14.863,1.050416667
1877,ROMANIA,13.0,47.28725,8.492916667,1.18825
1877,SPAIN,1032.0,56.76035,13.75575,1.0695
1877,SWEDEN,702.0,33.9593,1.0885,1.044083333
1877,SWITZERLAND,387.0,44.7116,7.062,1.10525
1877,TURKEY,122.0,53.3015,11.83416667,1.322333333
1877,UNITED KINGDOM,75300.0,46.84595,8.24775,1.01475
1878,AUSTRALIA,264.0,72.2852,22.38066667,1.325666667
1878,AUSTRIA,1976.0,42.73805,5.965583333,0.7485
1878,BELGIUM,7434.0,48.99575,9.442083333,0.760333333
1878,CANADA,528.0,25.5479,-3.5845,1.862166667
1878,DENMARK,395.0,-0.02545,-17.79191667,2.226416667
1878,FINLAND,35.0,35.4461,1.9145,1.0555
1878,GERMANY,28533.0,46.9274,8.293,0.749333333
1878,HUNGARY,785.0,49.45145,9.69525,0.806
1878,INDIA,533.0,75.43595,24.13108333,0.76575
1878,NETHERLANDS,1825.0,49.40645,9.67025,0.7815
1878,NEW ZEALAND,97.0,49.98215,9.990083333,1.099083333
1878,NORWAY,297.0,32.3915,0.2175,1.21775
1878,POLAND,6641.0,46.2209,7.9005,0.8035
1878,PORTUGAL,175.0,58.1945,14.5525,1.0425
1878,ROMANIA,13.0,48.27545,9.041916667,0.881666667
1878,SPAIN,1025.0,56.61875,13.67708333,1.017833333
1878,SWEDEN,595.0,36.9347,2.7415,0.894166667
1878,SWITZERLAND,370.0,43.8407,6.578166667,0.813583333
1878,TURKEY,89.0,53.66705,12.03725,0.9395
1878,UNITED KINGDOM,73956.0,47.32235,8.512416667,0.822583333
1879,AUSTRALIA,397.0,70.1324,21.18466667,0.95625
1879,AUSTRIA,2419.0,41.17955,5.09975,0.71775
1879,BELGIUM,7569.0,46.05065,7.805916667,0.734916667
1879,BULGARIA,0.0,50.7116,10.39533333,0.89325
1879,CANADA,596.0,21.36485,-5.908416667,1.815333333
1879,DENMARK,446.0,-0.5968,-18.10933333,1.803083333
1879,FINLAND,21.0,33.3083,0.726833333,0.929416667
1879,GERMANY,30253.0,43.98965,6.660916667,0.708583333
1879,GREECE,1.0,58.57355,14.76308333,0.759
1879,HUNGARY,783.0,47.7593,8.755166667,0.940416667
1879,INDIA,506.0,74.48195,23.60108333,0.735916667
1879,NETHERLANDS,1968.0,46.0181,7.787833333,0.765
1879,NEW ZEALAND,138.0,50.0696,10.03866667,0.83325
1879,NORWAY,312.0,31.07075,-0.51625,1.133916667
1879,POLAND,7229.0,43.3163,6.286833333,0.775916667
1879,PORTUGAL,193.0,57.1388,13.966,0.872333333
1879,ROMANIA,13.0,46.8437,8.2465,0.976333333
1879,SPAIN,1084.0,55.37405,12.98558333,0.875583333
1879,SWEDEN,604.0,34.7786,1.543666667,0.766083333
1879,SWITZERLAND,395.0,42.61175,5.895416667,0.761833333
1879,TURKEY,34.0,54.03155,12.23975,0.926
1879,UNITED KINGDOM,74412.0,44.49035,6.939083333,0.82175
1880,AUSTRALIA,602.0,70.99025,21.66125,1.066833333
1880,AUSTRIA,6454.0,43.3043,6.280166667,0.695166667
1880,BELGIUM,8304.0,49.31855,9.621416667,0.65825
1880,BULGARIA,0.0,49.583,9.768333333,0.727333333
1880,CANADA,1428.0,20.73665,-6.257416667,1.718666667
1880,DENMARK,508.0,-1.60195,-18.66775,1.88
1880,FINLAND,27.0,33.25385,0.696583333,0.774333333
1880,GERMANY,33980.0,46.89785,8.276583333,0.646833333
1880,HUNGARY,904.0,49.01615,9.453416667,0.792333333
1880,INDIA,566.0,74.94935,23.86075,0.731416667
1880,IRELAND,96.0,48.75665,9.30925,0.780416667
1880,NETHERLANDS,2176.0,49.3571,9.642833333,0.71025
1880,NEW ZEALAND,179.0,51.3143,10.73016667,0.7525
1880,NORWAY,341.0,31.63625,-0.202083333,1.103333333
